speed,rf_x,rf_y,rf_z
2.4,0.3679294069659233,-2.311683758648464,0.6437457607472139
2.4,0.5546906542007645,-2.3042745137122314,0.5812774567100712
2.4,0.2313125495652291,-2.9674705909411903,0.4804902780901342
2.4,0.2671867193742197,-2.0715080360732645,0.6024381301304899
2.4,0.30306114987602384,-2.4377330346826014,0.47530905811059393
2.4,0.4179750072540008,-2.25788790218047,0.6355727173481849
2.4,0.2191358876282865,-2.274442483816296,0.6162142432012038
2.4,0.1472384170575167,-2.2790225646788547,0.6160136610697897
2.4,0.4848890715405699,-2.247681929697598,0.6158120363982775
2.4,0.5710606170183278,-2.132528153644121,0.6132157246772459
2.4,0.4081466893754551,-2.2664537711337687,0.6393518514456069
2.4,0.41768298444220225,-2.132138236627379,0.7852474022927195
2.4,0.4679310079962386,-2.2493055344331614,0.7706699128605651
2.4,0.7217465657645102,-1.9377596887087165,0.7536977188459404
2.4,0.39597773342513093,-1.9663202034631817,0.5642842760027124
2.4,0.4222802066093012,-1.9900870925595102,0.2790653001441142
2.4,0.4389985209032603,-2.0833220497168754,0.32675740714507145
2.4,0.601807561850269,-1.6376775385131996,0.4439032329445758
2.4,0.7550422449526198,-1.8410856923878043,0.12754407354807937
2.4,0.893915285673681,-1.9486928246441786,0.21115714502990027
2.4,0.8842847394399757,-1.665914438452856,0.759409963535665
2.4,0.884238751643308,-1.9531593368544091,0.11013536528476604
2.4,0.8817993076429385,-1.4692141227625612,0.2416473765728284
2.4,0.8937316927678126,-1.3636832589673988,1.326376363774199
2.4,1.027798752318846,-1.6700973181386964,-0.6664987666555147
2.4,0.7164036915712645,-1.4352382128293335,0.2290127218230928
2.4,0.7474955157769961,-0.12980738547880893,1.0335255358357915
